,school,sex,age,address,famsize,Pstatus,Medu,Fedu,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,letter_grade,reason_course,reason_home,reason_other,reason_reputation,Mjob_at_home,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_at_home,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,guardian_father,guardian_mother,guardian_other
566,1,1,18,0,0,1,1,1,2,1,0,0,1,0,0,1,0,1,1,5,3,3,2,3,5,2,9,7,9,C,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
567,1,1,18,0,0,1,3,2,1,1,0,0,0,0,0,1,0,1,0,2.5,3,1,2,2,5,0,4,0,0,D,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
568,1,1,19,1,0,1,3,2,2,1,0,0,0,0,1,1,1,0,0,3,2,1,1,1,3,4,6,11,9,C,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
569,1,1,18,1,0,1,3,3,1,2,0,0,1,0,1,1,0,1,0,4,4,5,1,3,3,9,4,8,8,C,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
570,1,1,16,0,0,1,2,2,2,1,0,0,1,0,1,1,1,1,1,5,4,3,2,4,4,6,7,8,8,C,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
571,1,1,19,1,0,1,2,1,2,1,0,0,0,0,1,0,0,1,1,4,4,3,1,3,5,4,8,9,9,C,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
572,1,0,16,1,0,0,3,2,2,2,0,0,1,0,1,1,1,0,1,2.5,5,5,1,1,1,8,5,5,7,C,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
573,1,0,17,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,4,3,2,1,2,5,9,7,9,10,C,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
574,1,1,20,0,0,1,1,1,2,1,0,0,1,0,0,1,0,1,1,4,4,3,2,4,4,12,8,11,10,C,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
575,1,0,18,0,0,0,4,3,1,1,0,0,1,0,0,1,1,1,0,5,4,4,3,4,2,8,10,11,10,C,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
576,1,1,18,0,0,1,3,2,2,1,0,0,1,0,0,0,1,1,0,2.5,5,5,3.5,5,5,8,9,10,11,B,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
577,1,1,19,0,0,1,1,1,3,2,0,0,0,0,0,1,1,1,0,5,4,4,3,3,2,8,10,9,11,B,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
578,1,1,17,1,0,1,3,3,2,2,0,0,1,0,0,1,1,1,0,4,5,4,2,3,3,4,8,9,10,C,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
579,1,1,18,1,1,1,1,3,1,1,0,0,0,0,0,1,0,1,1,4,3,3,2,3,3,0,9,10,9,C,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
580,1,1,19,0,0,1,1,1,3,1,0,0,1,0,0,1,1,1,0,4,4,4,3,3,5,4,8,9,10,C,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
581,1,0,18,1,0,0,1,2,2,2,0,0,1,0,0,1,1,0,0,4,3,3,1,1,5,2,6,8,8,C,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
582,1,0,19,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,2.5,4,4,1,1,5,0,6,8,7,C,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
583,1,0,18,0,0,1,2,2,2,1,0,0,0,0,0,1,0,1,1,5,5,5,1,1,3,0,8,6,0,D,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
584,1,0,17,0,0,1,0,0,2,1,0,0,1,0,0,1,1,1,0,4,4,3,1,1,5,0,10,11,11,B,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
585,1,0,17,0,1,0,3,1,2,3,0,0,1,1,0,1,0,0,0,4,2,3,2,2,3,5,8,7,8,C,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
586,1,0,17,1,0,1,4,2,1,2,0,1,1,0,1,1,1,1,0,5,5,5,1,3,5,0,8,8,0,D,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
587,1,0,18,0,1,1,2,2,1,2,0,0,1,0,1,1,1,1,0,2.5,3,3,1,2,4,3,7,6,8,C,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
588,1,0,17,1,0,1,4,1,1,1,0,0,1,0,0,1,1,0,1,3,2,2,1,1,5,0,8,10,9,C,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
589,1,0,17,1,1,1,1,2,1,1,0,0,0,0,0,1,1,1,0,5,5,1,1,1,3,0,7,10,10,C,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
590,1,0,18,1,0,1,1,1,3,2,0,0,0,0,1,1,1,0,1,3,4,4,2,2,5,3,7,8,7,C,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
591,1,0,18,1,0,1,2,2,2,2,0,0,0,0,1,0,1,1,0,4,3,5,1,1,1,2,12,13,14,B,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
592,1,0,17,1,0,1,3,3,2,1,0,0,1,0,0,1,1,1,0,4,4,3,1,1,4,0,11,12,13,B,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
593,1,0,18,1,1,0,1,2,2,2,0,0,0,0,0,1,1,1,0,4,4,3,1,2,4,0,12,13,14,B,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
594,1,0,18,1,0,1,4,4,2,2,0,0,0,0,1,0,1,1,0,4,3,5,1,2,1,0,18,18,18,A,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
595,1,1,18,1,1,1,4,4,1,1,0,0,1,0,1,1,1,1,0,5,4,5,1,1,5,3,17,17,17,A,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
596,1,0,17,1,0,1,4,2,2,2,0,0,1,0,0,1,1,1,0,4,3,3,1,2,4,0,17,18,18,A,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
597,1,0,18,0,0,1,2,2,3,2,0,0,0,0,1,1,1,0,1,4,3,3,1,1,4,0,9,0,0,D,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
598,1,1,18,1,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,4,1.5,4,3.5,5,1,8,10,11,11,B,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
599,1,1,18,0,0,1,4,4,3,1,0,0,1,1,1,1,1,1,1,2.5,5,5,1,1,1,5,12,13,14,B,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
600,1,1,17,0,0,1,1,1,3,1,0,0,0,0,0,0,0,0,0,4,2,3,3,4,4,4,12,13,14,B,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
601,1,0,18,1,0,1,2,2,2,2,0,0,1,0,0,0,1,1,1,2.5,3,1,1,1,2,4,8,8,10,C,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
602,1,0,18,1,1,1,2,2,2,3,0,0,0,0,0,1,1,1,1,5,4,5,1,4,3,0,11,12,13,B,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
603,1,0,18,0,1,0,4,2,1,2,0,0,0,0,1,1,1,1,1,5,3,1,1,1,5,0,5,0,0,D,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
604,1,0,18,1,0,1,1,1,3,2,0,0,0,0,0,1,0,0,0,4,4,2,1,2,2,2,9,10,10,C,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
605,1,0,19,1,0,1,1,1,2,1,0,0,0,0,0,1,0,0,0,5,5,5,2,3,2,0,5,0,0,D,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
606,1,0,17,1,0,1,4,2,2,3.5,0,0,0,0,0,1,1,1,1,4,2,3,3,1,5,0,18,18,18,A,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
607,1,0,17,0,1,0,2,1,2,2,0,0,0,0,1,1,1,1,1,5,3,3,1,2,2,5,11,11,12,B,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
608,1,0,18,1,1,0,1,1,1,2,0,0,0,0,0,1,1,0,1,5,2,3,1,2,3,2,8,10,11,B,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
609,1,0,18,1,0,1,1,2,2,2,0,0,1,0,0,1,0,0,0,4,1.5,1,1,1,4,0,11,11,12,B,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
610,1,0,19,0,0,0,1,1,2,2,0,0,1,0,1,1,0,0,1,3,5,4,1,4,1,0,8,0,0,D,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
611,1,0,18,0,0,1,2,2,2,3,0,0,0,0,0,1,1,1,1,4,2,1,1,1,4,5,14,14,15,B,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
612,1,1,17,0,0,1,4,3,2,2,0,0,1,1,1,0,1,1,1,4,5,5,1,3,2,4,10,11,11,B,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
613,1,0,18,1,0,1,3,3,1,2,0,0,1,0,0,1,1,0,1,5,3,4,1,1,5,0,10,10,10,C,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
614,1,0,17,0,0,1,4,4,2,2,0,0,1,1,1,1,1,1,0,4,3,3,1,2,5,2,12,12,12,B,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
615,1,0,17,1,1,0,3,2,2,2,0,0,0,0,0,1,1,0,1,2.5,2,3,1,2,5,0,15,14,15,B,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
616,1,1,18,1,1,1,1,1,2,1,0,0,0,0,0,0,1,1,1,3,3,2,1,2,3,2,14,13,14,B,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
617,1,0,18,1,1,1,1,1,2,3,0,0,0,0,0,1,1,1,0,5,3,2,1,1,4,0,19,17,18,A,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
618,1,0,18,0,1,0,1,2,3,2,0,0,0,0,0,1,1,0,1,4,3,4,1,4,5,0,16,15,15,B,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
619,1,0,18,1,0,1,3,3,2,2,0,0,1,0,0,1,1,1,1,4,3,2,1,3,3,6,13,12,13,B,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
620,1,0,17,1,1,1,4,4,1,2,0,0,1,0,1,1,1,1,1,2.5,3,4,1,1,1,4,15,14,15,B,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
621,1,0,17,0,0,1,1,2,2,2,0,0,0,0,0,0,1,0,0,3,2,2,1,2,3,0,13,13,13,B,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
622,1,1,18,0,0,1,1,3,2,2,0,0,1,1,0,1,1,0,0,3,3,4,2,4,3,0,8,10,9,C,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
623,1,1,18,1,1,1,4,4,2,3,0,0,0,0,0,1,1,1,1,4,2,2,2,2,5,0,15,16,16,A,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
624,1,0,17,0,0,1,1,1,3,1,0,0,1,0,0,1,1,1,1,5,2,1,1,2,1,0,8,8,9,C,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
625,1,0,18,1,0,1,2,3,2,1,0,0,1,0,0,1,1,1,1,5,2,3,1,2,4,0,10,10,10,C,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
626,1,0,18,0,0,1,4,4,3,2,0,0,1,0,0,0,1,1,1,3,2,2,3.5,2,5,0,7,5,0,D,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
627,1,1,18,0,1,1,1,2,3,1,0,0,1,0,1,1,0,1,1,4,3,3,2,3,3,3,9,10,10,C,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
628,1,0,17,1,0,1,2,2,1,3,0,0,0,0,1,1,1,0,1,3,4,3,1,1,3,8,10,11,12,B,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
629,1,0,17,0,0,1,1,2,1,1,0,0,0,0,1,1,1,1,0,3,5,5,1,3,1,4,7,8,9,C,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
630,1,0,18,0,1,1,4,4,2,3,0,0,0,0,0,1,1,1,0,5,4,4,1,1,1,0,15,17,17,A,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
631,1,0,18,0,0,1,1,1,3.5,3,0,0,0,0,0,1,1,1,0,4,3,2,1,2,4,4,10,11,12,B,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
632,1,0,19,0,0,1,1,1,2,2,0,0,1,0,0,1,1,1,1,4,3,3,1,1,3,4,7,8,9,C,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
633,1,0,18,0,1,1,4,4,1,2,0,0,0,0,1,1,1,1,0,5,4,3,3,4,2,1,13,14,14,B,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
634,1,0,18,1,0,1,3,3,1,2,0,0,0,0,0,1,1,1,1,4,1.5,3,1,2,1,1,16,16,16,A,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
635,1,0,17,0,0,1,3,1,1,2,0,0,1,0,1,0,1,1,0,4,5,4,2,3,1,10,8,9,9,C,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
636,1,1,18,1,0,1,4,4,1,2,0,0,0,0,1,0,1,1,0,3,2,4,1,4,2,4,17,18,19,A,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
637,1,1,18,0,0,1,2,1,2,1,0,0,0,0,1,0,1,1,1,4,4,3,1,3,5,0,7,7,0,D,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
638,1,1,17,1,0,1,2,3,2,2,0,0,0,0,1,1,1,1,0,4,4,3,1,1,3,4,14,15,16,A,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
639,1,1,19,0,0,1,1,1,2,1,0,0,0,0,0,1,1,0,0,4,3,2,1,3,5,0,5,8,0,D,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
640,1,1,18,0,0,1,4,2,2,1,0,0,0,1,0,1,1,0,0,5,4,3,3.5,3,3,0,7,7,0,D,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
641,1,0,18,0,0,1,2,2,2,3,0,0,0,0,0,1,1,0,0,5,3,3,1,3,4,0,14,17,15,B,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
642,1,0,17,1,0,1,4,3,2,2,0,0,0,0,0,1,1,1,0,5,5,4,1,1,1,0,6,9,11,B,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
643,1,0,18,0,0,1,4,4,3,1,0,0,1,0,1,1,1,1,1,4,4,3,2,2,5,4,7,9,10,C,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
644,1,0,19,0,0,1,2,3,1,3,0,0,0,0,1,0,1,1,0,5,4,2,1,2,5,4,10,11,10,C,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
645,1,0,18,1,1,1,3,1,1,2,0,0,1,0,0,1,1,1,0,4,3,4,1,1,1,4,15,15,16,A,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
646,1,0,18,1,0,1,1,1,2,2,0,0,0,0,1,1,1,0,0,2.5,1.5,1,1,1,5,6,11,12,9,C,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
647,1,1,17,1,1,1,3,1,2,1,0,0,0,0,0,0,1,1,0,2.5,4,5,3,4,2,6,10,10,10,C,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
648,1,1,18,0,1,1,3,2,3,1,0,0,0,0,0,0,1,1,0,4,4,1,3,4,5,4,10,11,11,B,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
